,Postal_Code,Color,Station
2552,5606AA,No Info,No Info
2553,5607AA,No Info,No Info
2554,5608AA,No Info,No Info
2555,5609AA,No Info,No Info
2556,5610AA,No Info,No Info
2557,5611AA,GEEL,EINDHOVEN OOST
2558,5612AA,GEEL,EINDHOVEN OOST
2559,5613AA,GEEL,EINDHOVEN OOST
2560,5614AA,GEEL,EINDHOVEN OOST
2561,5615AA,GEEL,EINDHOVEN OOST
2562,5616AA,ORANJE,EINDHOVEN WEST
2563,5617AA,ORANJE,EINDHOVEN WEST
2564,5618AA,No Info,No Info
2565,5619AA,No Info,No Info
2566,5620AA,No Info,No Info
2567,5621AA,GEEL,EINDHOVEN NOORD
2568,5622AA,GEEL,EINDHOVEN NOORD
2569,5623AA,GEEL,EINDHOVEN NOORD
2570,5624AA,GEEL,EINDHOVEN NOORD
2571,5625AA,GEEL,EINDHOVEN NOORD
2572,5626AA,GEEL,EINDHOVEN NOORD
2573,5627AA,No Info,No Info
2574,5628AA,GEEL,EINDHOVEN OOST
2575,5629AA,No Info,No Info
2576,5630AA,No Info,No Info
2577,5631AA,GEEL,EINDHOVEN OOST
2578,5632AA,GEEL,EINDHOVEN OOST
2579,5633AA,GEEL,EINDHOVEN OOST
2580,5634AA,No Info,No Info
2581,5635AA,No Info,No Info
2582,5636AA,No Info,No Info
2583,5637AA,No Info,No Info
2584,5638AA,No Info,No Info
2585,5639AA,No Info,No Info
2586,5640AA,No Info,No Info
2587,5641AA,GEEL,EINDHOVEN OOST
2588,5642AA,GEEL,EINDHOVEN OOST
2589,5643AA,GEEL,EINDHOVEN OOST
2590,5644AA,GEEL,EINDHOVEN OOST
2591,5645AA,No Info,No Info
2592,5646AA,GEEL,EINDHOVEN OOST
2593,5647AA,No Info,No Info
2594,5648AA,No Info,No Info
2595,5649AA,No Info,No Info
2596,5650AA,No Info,No Info
2597,5651AA,No Info,No Info
2598,5652AA,ORANJE,EINDHOVEN WEST
2599,5653AA,ORANJE,EINDHOVEN WEST
2600,5654AA,ORANJE,EINDHOVEN WEST
2601,5655AA,ORANJE,EINDHOVEN WEST
2602,5656AA,ORANJE,EINDHOVEN WEST
2603,5657AA,ORANJE,EINDHOVEN WEST
2604,5658AA,GEEL,EINDHOVEN NOORD
2605,5659AA,No Info,No Info
2606,5660AA,No Info,No Info
2607,5661AA,GEEL,EINDHOVEN OOST
2608,5662AA,GEEL,EINDHOVEN OOST
2609,5663AA,GEEL,EINDHOVEN OOST
2610,5664AA,No Info,No Info
2611,5665AA,GEEL,EINDHOVEN OOST
2612,5666AA,GEEL,EINDHOVEN OOST
2613,5667AA,GEEL,EINDHOVEN OOST
2614,5668AA,No Info,No Info
2615,5669AA,No Info,No Info
2616,5670AA,No Info,No Info
2617,5671AA,GEEL,EINDHOVEN OOST
2618,5672AA,GEEL,EINDHOVEN OOST
2619,5673AA,GEEL,EINDHOVEN OOST
2620,5674AA,GEEL,EINDHOVEN OOST
2621,5675AA,No Info,No Info
2622,5676AA,No Info,No Info
2623,5677AA,No Info,No Info
2624,5678AA,No Info,No Info
2625,5679AA,No Info,No Info
2626,5680AA,No Info,No Info
2627,5681AA,No Info,No Info
2628,5682AA,ORANJE,BEST
2629,5683AA,ORANJE,BEST
2630,5684AA,ORANJE,BEST
2631,5685AA,ORANJE,BEST
2632,5686AA,No Info,No Info
2633,5687AA,No Info,No Info
2634,5688AA,ORANJE,BEST
2635,5689AA,ORANJE,BEST
2636,5690AA,No Info,No Info
2637,5691AA,ORANJE,BEST
2638,5692AA,ORANJE,BEST
2639,5693AA,No Info,No Info
2640,5694AA,ORANJE,BEST
2641,5695AA,No Info,No Info
2642,5696AA,No Info,No Info
2643,5697AA,No Info,No Info
2644,5698AA,No Info,No Info
2645,5699AA,No Info,No Info
2646,5700AA,No Info,No Info
2647,5701AA,ORANJE,HELMOND ZUID
2648,5702AA,ORANJE,HELMOND ZUID
2649,5703AA,ORANJE,HELMOND ZUID
2650,5704AA,ROOD,HELMOND OOST
2651,5705AA,ROOD,HELMOND OOST
2652,5706AA,ORANJE,HELMOND ZUID
2653,5707AA,ORANJE,HELMOND ZUID
2654,5708AA,ORANJE,HELMOND ZUID
2655,5709AA,ROOD,HELMOND OOST
2656,5710AA,No Info,No Info
2657,5711AA,ORANJE,HELMOND ZUID
2658,5712AA,ROOD,Maarheeze
2659,5713AA,No Info,No Info
2660,5714AA,No Info,No Info
2661,5715AA,ORANJE,HELMOND ZUID
2662,5716AA,No Info,No Info
2663,5717AA,No Info,No Info
2664,5718AA,No Info,No Info
2665,5719AA,No Info,No Info
2666,5720AA,No Info,No Info
2667,5721AA,ORANJE,HELMOND ZUID
2668,5722AA,ORANJE,HELMOND ZUID
2669,5723AA,No Info,No Info
2670,5724AA,ORANJE,HELMOND ZUID
2671,5725AA,ORANJE,HELMOND ZUID
2672,5726AA,No Info,No Info
2673,5727AA,No Info,No Info
2674,5728AA,No Info,No Info
2675,5729AA,No Info,No Info
2676,5730AA,No Info,No Info
2677,5731AA,ORANJE,HELMOND ZUID
2678,5732AA,No Info,No Info
2679,5733AA,No Info,No Info
2680,5734AA,No Info,No Info
2681,5735AA,No Info,No Info
2682,5736AA,No Info,No Info
2683,5737AA,ROOD,AARLE-RIXTEL
2684,5738AA,ROOD,AARLE-RIXTEL
2685,5739AA,No Info,No Info
2686,5740AA,No Info,No Info
2687,5741AA,No Info,No Info
2688,5742AA,No Info,No Info
2689,5743AA,No Info,No Info
2690,5744AA,No Info,No Info
2691,5745AA,No Info,No Info
2692,5746AA,No Info,No Info
2693,5747AA,No Info,No Info
2694,5748AA,No Info,No Info
2695,5749AA,No Info,No Info
2696,5750AA,No Info,No Info
2697,5751AA,ROOD,HELMOND OOST
2698,5752AA,ROOD,HELMOND OOST
2699,5753AA,ROOD,HELMOND OOST
2700,5754AA,ROOD,HELMOND OOST
2701,5755AA,No Info,No Info
2702,5756AA,ROOD,HELMOND OOST
2703,5757AA,ORANJE,HELMOND ZUID
2704,5758AA,ORANJE,HELMOND ZUID
2705,5759AA,No Info,No Info
2706,5760AA,No Info,No Info
2707,5761AA,ROOD,AARLE-RIXTEL
2708,5762AA,No Info,No Info
2709,5763AA,ROOD,AARLE-RIXTEL
2710,5764AA,No Info,No Info
2711,5766AA,No Info,No Info
2712,5767AA,No Info,No Info
2713,5768AA,ORANJE,HELDEN
2714,5769AA,No Info,No Info
2715,5770AA,No Info,No Info
2716,5771AA,No Info,No Info
2717,5772AA,No Info,No Info
2718,5773AA,No Info,No Info
2719,5774AA,No Info,No Info
2720,5775AA,No Info,No Info
2721,5776AA,No Info,No Info
2722,5777AA,No Info,No Info
2723,5778AA,No Info,No Info
2724,5779AA,No Info,No Info
2725,5780AA,No Info,No Info
2726,5781AA,No Info,No Info
2727,5782AA,No Info,No Info
2728,5783AA,No Info,No Info
2729,5784AA,No Info,No Info
2730,5785AA,No Info,No Info
2731,5786AA,No Info,No Info
2732,5787AA,No Info,No Info
2733,5788AA,No Info,No Info
2734,5789AA,No Info,No Info
2735,5790AA,No Info,No Info
2736,5791AA,No Info,No Info
2737,5792AA,No Info,No Info
2738,5793AA,No Info,No Info
2739,5794AA,No Info,No Info
2740,5795AA,No Info,No Info
2741,5796AA,No Info,No Info
2742,5797AA,No Info,No Info
2743,5798AA,No Info,No Info
2744,5799AA,No Info,No Info
2745,5800AA,No Info,No Info
2746,5801AA,ROOD,VENRAY
2747,5802AA,ROOD,VENRAY
2748,5803AA,ROOD,VENRAY
2749,5804AA,ROOD,VENRAY
2750,5805AA,No Info,No Info
2751,5806AA,No Info,No Info
2752,5807AA,ROOD,VENRAY
2753,5808AA,ROOD,VENRAY
2754,5809AA,ROOD,VENRAY
2755,5810AA,No Info,No Info
2756,5811AA,ROOD,VENRAY
2757,5812AA,ROOD,VENRAY
2758,5813AA,ROOD,VENRAY
2759,5814AA,ROOD,VENRAY
2760,5815AA,No Info,No Info
2761,5816AA,ROOD,VENRAY
2762,5820AA,No Info,No Info
2763,5821AA,ROOD,VENRAY
2764,5822AA,No Info,No Info
2765,5823AA,ROOD,VENRAY
2766,5824AA,ROOD,VENRAY
2767,5825AA,ROOD,VENRAY
2768,5826AA,ROOD,VENRAY
2769,5827AA,ROOD,VENRAY
2770,5828AA,No Info,No Info
2771,5829AA,No Info,No Info
2772,5830AA,No Info,No Info
2773,5831AA,ROOD,HAPS
2774,5832AA,No Info,No Info
2775,5833AA,No Info,No Info
2776,5834AA,No Info,No Info
2777,5835AA,ROOD,HAPS
2778,5836AA,ROOD,HAPS
2779,5837AA,No Info,No Info
2780,5838AA,No Info,No Info
2781,5839AA,No Info,No Info
2782,5840AA,No Info,No Info
2783,5841AA,ROOD,HAPS
2784,5842AA,No Info,No Info
2785,5843AA,ROOD,VENRAY
2786,5844AA,ROOD,HAPS
2787,5845AA,ROOD,HAPS
2788,5850AA,No Info,No Info
2789,5851AA,ROOD,VENRAY
2790,5852AA,No Info,No Info
2791,5853AA,ROOD,VENRAY
2792,5854AA,ROOD,VENRAY
2793,5855AA,ROOD,VENRAY
2794,5856AA,ROOD,VENRAY
2795,5857AA,No Info,No Info
2796,5858AA,No Info,No Info
2797,5859AA,No Info,No Info
2798,5860AA,No Info,No Info
2799,5861AA,ROOD,VENRAY
2800,5862AA,ROOD,VENRAY
2801,5863AA,ROOD,VENRAY
2802,5864AA,ROOD,VENRAY
2803,5865AA,ROOD,HORST
2804,5866AA,ROOD,HORST
2805,5867AA,No Info,No Info
2806,5868AA,No Info,No Info
2807,5869AA,No Info,No Info
2808,5870AA,No Info,No Info
2809,5871AA,ROOD,HORST
2810,5872AA,ROOD,HORST
2811,5873AA,No Info,No Info
2812,5874AA,No Info,No Info
2813,5875AA,No Info,No Info
2814,5876AA,No Info,No Info
2815,5877AA,No Info,No Info
2816,5878AA,No Info,No Info
2817,5879AA,No Info,No Info
2818,5880AA,No Info,No Info
2819,5881AA,No Info,No Info
2820,5882AA,No Info,No Info
2821,5883AA,No Info,No Info
2822,5884AA,No Info,No Info
2823,5885AA,No Info,No Info
2824,5886AA,No Info,No Info
2825,5887AA,No Info,No Info
2826,5888AA,No Info,No Info
2827,5889AA,No Info,No Info
2828,5890AA,No Info,No Info
2829,5891AA,No Info,No Info
2830,5892AA,No Info,No Info
2831,5893AA,No Info,No Info
2832,5894AA,No Info,No Info
2833,5895AA,No Info,No Info
2834,5896AA,No Info,No Info
2835,5897AA,No Info,No Info
2836,5898AA,No Info,No Info
2837,5899AA,No Info,No Info
2838,5900AA,GEEL,BLERICK
2839,5901AA,No Info,No Info
2840,5902AA,No Info,No Info
2841,5903AA,No Info,No Info
2842,5904AA,No Info,No Info
2843,5905AA,No Info,No Info
2844,5906AA,No Info,No Info
2845,5907AA,No Info,No Info
2846,5908AA,No Info,No Info
2847,5909AA,No Info,No Info
2848,5910AA,No Info,No Info
2849,5911AA,GEEL,BLERICK
2850,5912AA,GEEL,BLERICK
2851,5913AA,GEEL,BLERICK
2852,5914AA,GEEL,BLERICK
2853,5915AA,GEEL,BLERICK
2854,5916AA,GEEL,BLERICK
2855,5917AA,No Info,No Info
2856,5918AA,No Info,No Info
2857,5919AA,No Info,No Info
2858,5920AA,No Info,No Info
2859,5921AA,GEEL,BLERICK
2860,5922AA,GEEL,BLERICK
2861,5923AA,GEEL,BLERICK
2862,5924AA,GEEL,BLERICK
2863,5925AA,GEEL,BLERICK
2864,5926AA,No Info,No Info
2865,5927AA,No Info,No Info
2866,5928AA,No Info,No Info
2867,5929AA,No Info,No Info
2868,5930AA,No Info,No Info
2869,5931AA,No Info,No Info
2870,5932AA,ORANJE,BELFELD
2871,5933AA,No Info,No Info
2872,5934AA,No Info,No Info
2873,5935AA,ORANJE,BELFELD
2874,5936AA,No Info,No Info
2875,5937AA,No Info,No Info
2876,5938AA,No Info,No Info
2877,5939AA,No Info,No Info
2878,5940AA,No Info,No Info
2879,5941AA,GEEL,BLERICK
2880,5942AA,No Info,No Info
2881,5943AA,ROOD,HORST
2882,5944AA,No Info,No Info
2883,5945AA,No Info,No Info
2884,5946AA,No Info,No Info
2885,5947AA,No Info,No Info
2886,5948AA,No Info,No Info
2887,5949AA,No Info,No Info
2888,5950AA,No Info,No Info
2889,5951AA,ORANJE,BELFELD
2890,5952AA,No Info,No Info
2891,5953AA,ORANJE,BELFELD
2892,5954AA,WIT,MAALBROEK
2893,5955AA,No Info,No Info
2894,5956AA,No Info,No Info
2895,5957AA,No Info,No Info
2896,5958AA,No Info,No Info
2897,5959AA,No Info,No Info
2898,5960AA,No Info,No Info
2899,5961AA,ROOD,HORST
2900,5962AA,ROOD,HORST
2901,5963AA,ROOD,HORST
2902,5964AA,ROOD,HORST
2903,5965AA,No Info,No Info
2904,5966AA,No Info,No Info
2905,5967AA,No Info,No Info
2906,5968AA,No Info,No Info
2907,5969AA,No Info,No Info
2908,5970AA,ROOD,HORST
2909,5971AA,ROOD,HORST
2910,5972AA,No Info,No Info
2911,5973AA,No Info,No Info
2912,5974AA,No Info,No Info
2913,5975AA,ROOD,HORST
2914,5976AA,No Info,No Info
2915,5977AA,No Info,No Info
2916,5978AA,No Info,No Info
2917,5979AA,No Info,No Info
2918,5980AA,No Info,No Info
2919,5981AA,ORANJE,HELDEN
2920,5982AA,No Info,No Info
2921,5983AA,No Info,No Info
2922,5984AA,No Info,No Info
2923,5985AA,No Info,No Info
2924,5986AA,ORANJE,HELDEN
2925,5987AA,ORANJE,HELDEN
2926,5988AA,ORANJE,HELDEN
2927,5989AA,No Info,No Info
2928,5990AA,No Info,No Info
2929,5991AA,ORANJE,BELFELD
2930,5992AA,No Info,No Info
2931,5993AA,ORANJE,BELFELD
2932,5994AA,No Info,No Info
2933,5995AA,ORANJE,HELDEN
2934,5996AA,No Info,No Info
2935,5997AA,No Info,No Info
2936,5998AA,No Info,No Info
2937,5999AA,No Info,No Info
2938,6000AA,No Info,No Info
2939,6001AA,ROOD,NEDERWEERT
2940,6002AA,ROOD,WEERTHEIDE
2941,6003AA,ROOD,NEDERWEERT
2942,6004AA,ROOD,NEDERWEERT
2943,6005AA,ROOD,WEERTHEIDE
2944,6006AA,ROOD,WEERTHEIDE
2945,6007AA,No Info,No Info
2946,6008AA,No Info,No Info
2947,6009AA,No Info,No Info
2948,6010AA,No Info,No Info
2949,6011AA,No Info,No Info
2950,6012AA,No Info,No Info
2951,6013AA,No Info,No Info
2952,6014AA,ROOD,MAASBRACHT
2953,6015AA,ROOD,KELPEN
2954,6016AA,No Info,No Info
2955,6017AA,ROOD,MAASBRACHT
2956,6018AA,No Info,No Info
2957,6020AA,No Info,No Info
2958,6021AA,ROOD,Maarheeze
2959,6022AA,No Info,No Info
2960,6023AA,ROOD,Maarheeze
2961,6024AA,ROOD,Maarheeze
2962,6025AA,No Info,No Info
2963,6026AA,ROOD,Maarheeze
2964,6027AA,No Info,No Info
2965,6028AA,No Info,No Info
2966,6030AA,No Info,No Info
2967,6031AA,ROOD,NEDERWEERT
2968,6032AA,No Info,No Info
2969,6033AA,No Info,No Info
2970,6034AA,No Info,No Info
2971,6035AA,ROOD,NEDERWEERT
2972,6036AA,No Info,No Info
2973,6037AA,No Info,No Info
2974,6038AA,No Info,No Info
2975,6039AA,ROOD,KELPEN
2976,6040AA,No Info,No Info
2977,6041AA,WIT,MAALBROEK
2978,6042AA,WIT,ROERMOND
2979,6043AA,WIT,ROERMOND
2980,6044AA,No Info,No Info
2981,6045AA,WIT,ROERMOND
2982,6046AA,No Info,No Info
2983,6047AA,No Info,No Info
2984,6048AA,No Info,No Info
2985,6049AA,WIT,ROERMOND
2986,6050AA,No Info,No Info
2987,6051AA,ROOD,MAASBRACHT
2988,6052AA,No Info,No Info
2989,6053AA,No Info,No Info
2990,6054AA,No Info,No Info
2991,6055AA,No Info,No Info
2992,6056AA,No Info,No Info
2993,6057AA,No Info,No Info
2994,6058AA,No Info,No Info
2995,6059AA,No Info,No Info
2996,6060AA,No Info,No Info
2997,6061AA,ROOD,MAASBRACHT
2998,6062AA,No Info,No Info
2999,6063AA,ROOD,MAASBRACHT
3000,6064AA,No Info,No Info
3001,6065AA,ROOD,MAASBRACHT
3002,6066AA,No Info,No Info
3003,6067AA,ROOD,MAASBRACHT
3004,6068AA,No Info,No Info
3005,6069AA,No Info,No Info
3006,6070AA,No Info,No Info
3007,6071AA,WIT,MAALBROEK
3008,6072AA,No Info,No Info
3009,6073AA,No Info,No Info
3010,6074AA,ROOD,MAASBRACHT
3011,6075AA,WIT,MAALBROEK
3012,6076AA,No Info,No Info
3013,6077AA,WIT,ROERMOND
3014,6078AA,No Info,No Info
3015,6079AA,No Info,No Info
3016,6080AA,ROOD,MAASBRACHT
3017,6081AA,GEEL,BUGGENUM
3018,6082AA,GEEL,BUGGENUM
3019,6083AA,GEEL,BUGGENUM
3020,6084AA,No Info,No Info
3021,6085AA,GEEL,BUGGENUM
3022,6086AA,ORANJE,HELDEN
3023,6087AA,No Info,No Info
3024,6088AA,GEEL,BUGGENUM
3025,6089AA,No Info,No Info
3026,6090AA,No Info,No Info
3027,6091AA,No Info,No Info
3028,6092AA,No Info,No Info
3029,6093AA,GEEL,BUGGENUM
3030,6094AA,No Info,No Info
3031,6095AA,No Info,No Info
3032,6096AA,ROOD,MAASBRACHT
3033,6097AA,GEEL,BUGGENUM
3034,6098AA,No Info,No Info
3035,6099AA,GEEL,BUGGENUM
3036,6100AA,No Info,No Info
3037,6101AA,ROOD,MAASBRACHT
3038,6102AA,ROOD,MAASBRACHT
3039,6103AA,No Info,No Info
3040,6104AA,ROOD,MAASBRACHT
3041,6105AA,ROOD,MAASBRACHT
3042,6106AA,No Info,No Info
3043,6107AA,ROOD,MAASBRACHT
3044,6108AA,No Info,No Info
3045,6109AA,ROOD,MAASBRACHT
3046,6110AA,No Info,No Info
3047,6111AA,ROOD,MAASBRACHT
3048,6112AA,ROOD,MAASBRACHT
3049,6113AA,No Info,No Info
3050,6114AA,ROOD,MAASBRACHT
3051,6115AA,No Info,No Info
3052,6116AA,GEEL,BORN
3053,6117AA,No Info,No Info
3054,6118AA,GEEL,BORN
3055,6119AA,No Info,No Info
3056,6120AA,GEEL,BORN
3057,6121AA,No Info,No Info
3058,6122AA,No Info,No Info
3059,6123AA,No Info,No Info
3060,6124AA,GEEL,BORN
3061,6125AA,GEEL,BORN
3062,6126AA,No Info,No Info
3063,6127AA,GEEL,BORN
3064,6128AA,No Info,No Info
3065,6129AA,WIT,LUTTERADE
3066,6130AA,WIT,LUTTERADE
3067,6131AA,WIT,LUTTERADE
3068,6132AA,WIT,LUTTERADE
3069,6133AA,WIT,LUTTERADE
3070,6134AA,WIT,LUTTERADE
3071,6135AA,WIT,LUTTERADE
3072,6136AA,GEEL,BORN
3073,6137AA,WIT,LUTTERADE
3074,6138AA,No Info,No Info
3075,6139AA,No Info,No Info
3076,6140AA,No Info,No Info
3077,6141AA,GEEL,BORN
3078,6142AA,WIT,LUTTERADE
3079,6143AA,GEEL,BORN
3080,6144AA,No Info,No Info
3081,6145AA,No Info,No Info
3082,6146AA,No Info,No Info
3083,6147AA,No Info,No Info
3084,6148AA,No Info,No Info
3085,6149AA,No Info,No Info
3086,6150AA,No Info,No Info
3087,6151AA,WIT,LUTTERADE
3088,6152AA,No Info,No Info
3089,6153AA,WIT,LUTTERADE
3090,6154AA,No Info,No Info
3091,6155AA,No Info,No Info
3092,6156AA,No Info,No Info
3093,6157AA,No Info,No Info
3094,6158AA,No Info,No Info
3095,6159AA,No Info,No Info
3096,6160AA,WIT,TREEBEEK
3097,6161AA,WIT,LUTTERADE
3098,6162AA,WIT,LUTTERADE
3099,6163AA,WIT,LUTTERADE
3100,6164AA,WIT,LUTTERADE
3101,6165AA,WIT,LUTTERADE
3102,6166AA,WIT,LUTTERADE
3103,6167AA,No Info,No Info
3104,6168AA,No Info,No Info
3105,6169AA,No Info,No Info
3106,6170AA,WIT,LUTTERADE
3107,6171AA,WIT,LUTTERADE
3108,6172AA,No Info,No Info
3109,6173AA,No Info,No Info
3110,6174AA,No Info,No Info
3111,6175AA,No Info,No Info
3112,6176AA,GEEL,BEEK
3113,6177AA,No Info,No Info
3114,6178AA,No Info,No Info
3115,6179AA,No Info,No Info
3116,6180AA,No Info,No Info
3117,6181AA,GEEL,BEEK
3118,6182AA,No Info,No Info
3119,6183AA,No Info,No Info
3120,6184AA,No Info,No Info
3121,6185AA,No Info,No Info
3122,6186AA,No Info,No Info
3123,6187AA,No Info,No Info
3124,6188AA,No Info,No Info
3125,6189AA,No Info,No Info
3126,6190AA,WIT,LUTTERADE
3127,6191AA,GEEL,BEEK
3128,6192AA,No Info,No Info
3129,6193AA,No Info,No Info
3130,6194AA,No Info,No Info
3131,6195AA,No Info,No Info
3132,6196AA,No Info,No Info
3133,6197AA,No Info,No Info
3134,6198AA,No Info,No Info
3135,6199AA,GEEL,BEEK
3136,6200AA,WIT,WITTEVROUWENVELD
3137,6201AA,No Info,No Info
3138,6202AA,No Info,No Info
3139,6203AA,No Info,No Info
3140,6204AA,No Info,No Info
3141,6205AA,No Info,No Info
3142,6206AA,No Info,No Info
3143,6207AA,No Info,No Info
3144,6208AA,No Info,No Info
3145,6209AA,No Info,No Info
3146,6210AA,No Info,No Info
3147,6211AA,WIT,LIMMEL
3148,6212AA,WIT,LIMMEL
3149,6213AA,WIT,LIMMEL
3150,6214AA,WIT,LIMMEL
3151,6215AA,No Info,No Info
3152,6216AA,No Info,No Info
3153,6217AA,No Info,No Info
3154,6218AA,GEEL,BOSCHPOORT
3155,6219AA,WIT,LIMMEL
3156,6220AA,No Info,No Info
3157,6221AA,WIT,LIMMEL
3158,6222AA,WIT,LIMMEL
3159,6223AA,No Info,No Info
3160,6224AA,WIT,LIMMEL
3161,6225AA,WIT,WITTEVROUWENVELD
3162,6226AA,WIT,WITTEVROUWENVELD
3163,6227AA,WIT,HEER
3164,6228AA,No Info,No Info
3165,6229AA,No Info,No Info
3166,6230AA,No Info,No Info
3167,6231AA,WIT,LIMMEL
3168,6232AA,No Info,No Info
3169,6233AA,No Info,No Info
3170,6234AA,No Info,No Info
3171,6235AA,WIT,LIMMEL
3172,6236AA,No Info,No Info
3173,6237AA,No Info,No Info
3174,6238AA,No Info,No Info
3175,6239AA,No Info,No Info
3176,6240AA,No Info,No Info
3177,6241AA,WIT,LIMMEL
3178,6242AA,No Info,No Info
3179,6243AA,GEEL,BEEK
3180,6244AA,No Info,No Info
3181,6245AA,WIT,HEER
3182,6246AA,No Info,No Info
3183,6247AA,WIT,HEER
3184,6248AA,No Info,No Info
3185,6249AA,No Info,No Info
3186,6250AA,No Info,No Info
3187,6251AA,No Info,No Info
3188,6252AA,No Info,No Info
3189,6253AA,No Info,No Info
3190,6254AA,No Info,No Info
3191,6255AA,GEEL,SCHOONBRON
3192,6256AA,No Info,No Info
3193,6257AA,No Info,No Info
3194,6258AA,No Info,No Info
3195,6259AA,No Info,No Info
3196,6260AA,No Info,No Info
3197,6261AA,No Info,No Info
3198,6262AA,No Info,No Info
3199,6263AA,No Info,No Info
3200,6264AA,No Info,No Info
3201,6265AA,WIT,HEER
3202,6266AA,No Info,No Info
3203,6267AA,WIT,HEER
3204,6268AA,No Info,No Info
3205,6269AA,GEEL,SCHOONBRON
3206,6270AA,No Info,No Info
3207,6271AA,GEEL,SCHOONBRON
3208,6272AA,No Info,No Info
3209,6273AA,No Info,No Info
3210,6274AA,No Info,No Info
3211,6275AA,No Info,No Info
3212,6276AA,No Info,No Info
3213,6277AA,No Info,No Info
3214,6278AA,No Info,No Info
3215,6279AA,No Info,No Info
3216,6280AA,No Info,No Info
3217,6281AA,No Info,No Info
3218,6282AA,No Info,No Info
3219,6283AA,No Info,No Info
3220,6284AA,No Info,No Info
3221,6285AA,GEEL,SCHOONBRON
3222,6286AA,GEEL,SCHOONBRON
3223,6287AA,GEEL,SCHOONBRON
3224,6288AA,No Info,No Info
3225,6289AA,No Info,No Info
3226,6290AA,No Info,No Info
3227,6291AA,GEEL,SCHOONBRON
3228,6292AA,No Info,No Info
3229,6293AA,No Info,No Info
3230,6294AA,GEEL,SCHOONBRON
3231,6295AA,GEEL,SCHOONBRON
3232,6296AA,No Info,No Info
3233,6297AA,No Info,No Info
3234,6298AA,No Info,No Info
3235,6299AA,No Info,No Info
3236,6300AA,No Info,No Info
3237,6301AA,GEEL,SCHOONBRON
3238,6302AA,No Info,No Info
3239,6303AA,No Info,No Info
3240,6304AA,No Info,No Info
3241,6305AA,GEEL,SCHOONBRON
3242,6306AA,No Info,No Info
3243,6307AA,No Info,No Info
3244,6308AA,No Info,No Info
3245,6309AA,No Info,No Info
3246,6310AA,No Info,No Info
3247,6311AA,No Info,No Info
3248,6312AA,No Info,No Info
3249,6313AA,No Info,No Info
3250,6314AA,No Info,No Info
3251,6315AA,No Info,No Info
3252,6316AA,No Info,No Info
3253,6317AA,No Info,No Info
3254,6318AA,No Info,No Info
3255,6319AA,No Info,No Info
3256,6320AA,No Info,No Info
3257,6321AA,No Info,No Info
3258,6322AA,No Info,No Info
3259,6323AA,No Info,No Info
3260,6324AA,No Info,No Info
3261,6325AA,WIT,WITTEVROUWENVELD
3262,6326AA,No Info,No Info
3263,6327AA,No Info,No Info
3264,6328AA,No Info,No Info
3265,6329AA,No Info,No Info
3266,6330AA,No Info,No Info
3267,6331AA,No Info,No Info
3268,6332AA,No Info,No Info
3269,6333AA,GEEL,BEEK
3270,6334AA,No Info,No Info
3271,6335AA,No Info,No Info
3272,6336AA,GEEL,SCHOONBRON
3273,6337AA,No Info,No Info
3274,6338AA,No Info,No Info
3275,6339AA,No Info,No Info
3276,6340AA,No Info,No Info
3277,6341AA,No Info,No Info
3278,6342AA,No Info,No Info
3279,6343AA,GEEL,SCHOONBRON
3280,6344AA,No Info,No Info
3281,6345AA,No Info,No Info
3282,6346AA,No Info,No Info
3283,6347AA,No Info,No Info
3284,6348AA,No Info,No Info
3285,6349AA,No Info,No Info
3286,6350AA,No Info,No Info
3287,6351AA,WIT,TERWINSELEN
3288,6352AA,No Info,No Info
3289,6353AA,No Info,No Info
3290,6354AA,No Info,No Info
3291,6355AA,No Info,No Info
3292,6356AA,No Info,No Info
3293,6357AA,No Info,No Info
3294,6358AA,No Info,No Info
3295,6359AA,No Info,No Info
3296,6360AA,No Info,No Info
3297,6361AA,WIT,TREEBEEK
3298,6362AA,No Info,No Info
3299,6363AA,WIT,TREEBEEK
3300,6364AA,No Info,No Info
3301,6365AA,No Info,No Info
3302,6366AA,No Info,No Info
3303,6367AA,GEEL,SCHOONBRON
3304,6368AA,No Info,No Info
3305,6369AA,WIT,TERWINSELEN
3306,6370AA,No Info,No Info
3307,6371AA,WIT,TERWINSELEN
3308,6372AA,WIT,TERWINSELEN
3309,6373AA,No Info,No Info
3310,6374AA,WIT,TERWINSELEN
3311,6375AA,No Info,No Info
3312,6376AA,No Info,No Info
3313,6377AA,No Info,No Info
3314,6378AA,No Info,No Info
3315,6379AA,No Info,No Info
3316,6380AA,No Info,No Info
3317,6381AA,No Info,No Info
3318,6382AA,No Info,No Info
3319,6383AA,No Info,No Info
3320,6384AA,No Info,No Info
3321,6385AA,No Info,No Info
3322,6386AA,No Info,No Info
3323,6387AA,No Info,No Info
3324,6388AA,No Info,No Info
3325,6389AA,No Info,No Info
3326,6390AA,No Info,No Info
3327,6391AA,No Info,No Info
3328,6392AA,No Info,No Info
3329,6393AA,No Info,No Info
3330,6394AA,No Info,No Info
3331,6395AA,No Info,No Info
3332,6396AA,No Info,No Info
3333,6397AA,No Info,No Info
3334,6398AA,No Info,No Info
3335,6399AA,No Info,No Info
3336,6400AA,WIT,HUSKENSWEG
3337,6401AA,No Info,No Info
3338,6402AA,No Info,No Info
3339,6403AA,No Info,No Info
3340,6404AA,No Info,No Info
